Outcome_M1,Outcome_M2,Outcome_M3,Outcome_M4,Outcome_M5,Outcome_M6,Outcome_M7,Outcome_M8,Outcome_M9,Outcome_M10,Outcome_M11,Outcome_M12,Cat_1,Date_1,Quan_1,Quan_2,Quan_3,Quan_4,Date_2,Quan_5,Quan_6,Quan_7,Quan_8,Quan_9,Quan_10,Quan_11,Quan_12,Quan_13,Quan_14,Cat_2,Cat_3,Cat_4,Cat_5,Cat_6,Cat_10,Cat_11,Cat_13,Cat_15,Quan_15,Cat_17,Cat_23,Quan_16,Quan_17,Quan_18,Cat_111,Cat_114,Cat_115,Cat_121,Cat_122,Cat_147,Cat_168,Cat_171,Cat_209,Cat_214,Cat_215,Cat_222,Cat_223,Cat_225,Cat_233,Cat_235,Cat_237,Cat_240,Cat_249,Cat_258,Cat_259,Cat_260,Cat_262,Cat_300,Cat_302,Cat_311,Cat_326,Cat_336,Cat_343,Cat_356,Cat_370,Cat_373,Cat_374,Quan_19,Quan_20,Quan_21,Cat_397,Cat_400,Cat_403,Cat_419,Cat_425,Cat_426,Cat_442,Cat_443,Cat_445,Cat_448,Cat_455,Cat_457,Quant_22,Cat_458,Quant_23,Quant_24,Cat_460,Quant_25,Cat_462,Cat_465,Cat_467,Cat_470,Cat_481,Cat_483,Cat_489,Cat_491,Cat_492,Cat_494,Cat_498,Quan_26,Quan_27,Quan_28,Quan_29,Quan_22,Cat_510,Cat_512
5000,3000.0,2000.0,2000.0,500.0,500.0,2000.0,500.0,500.0,1320.8841463414635,1190.6976744186047,1071.9874804381848,1,3451,4480600,8300.0,107.0,3247.0,2708.0,28.0,6.0,4.0,28.0,28.0,12.0,4.0,1.0,12.0,12.0,0,0,0,0,0,1,0,1,0,136.0,1,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,0,1,0,1,0,0,0,0,0,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2000,500.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0,3199,2215700,5200.0,3.0,72774.0,3026.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0,0,0,0,0,0,1,1,0,1048576.0,0,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,1,1,1,0,1,1,0,0,6.444444444444445,0,5.0,18.0,1,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,21000.0,44000.0,56000.0,8000.0,8000.0,500.0,1492.721979621543,1411.373707533235,1320.8841463414635,1190.6976744186047,1071.9874804381848,0,3528,2835900,7800.0,49.0,1043453.0,3363.0,97.0,45.0,14.0,97.0,97.0,66.0,34.0,2.0,66.0,66.0,0,0,0,0,0,0,1,1,0,225280.0,0,1,6.0,6.0,11.085714285714285,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,14.863636363636363,1.0,1,0,0,1,1,0,1,0,1,1,0,0,6.444444444444445,0,5.0,32.0,0,32.0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
3000,8000.0,3000.0,3000.0,2852.1320495185696,2018.4397163120568,1751.4409221902017,1492.721979621543,1411.373707533235,1320.8841463414635,1190.6976744186047,1071.9874804381848,1,3605,4934700,8800.0,60.0,284933.0,3026.0,12.0,4.0,2.0,12.0,12.0,10.0,3.0,1.0,10.0,10.0,0,0,0,0,0,0,1,1,0,252.0,0,1,9.446952595936795,4.0,11.085714285714285,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,0,1,1,0,1,0,0,0,6.444444444444445,0,5.0,4.0,0,4.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
19000,11000.0,3000.0,8000.0,2000.0,2000.0,2000.0,2000.0,500.0,2000.0,2000.0,2000.0,0,3192,2175300,7900.0,91.0,669770.0,2569.0,31.0,23.0,8.0,31.0,31.0,21.0,18.0,1.0,21.0,21.0,0,0,0,0,0,0,1,1,1,2967470.0,0,1,4.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,1,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2000,2000.0,3000.0,2000.0,2000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,0,3213,2215700,5900.0,66.0,1361.0,3026.0,20.0,2.0,9.0,20.0,20.0,2.0,1.0,0.0,2.0,2.0,0,0,0,0,0,0,1,1,0,3600384.0,0,1,8.0,2.0,11.085714285714285,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000,2000.0,3000.0,500.0,500.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,0,3199,2215700,7400.0,39.0,428610.0,2704.0,7.0,0.0,1.0,7.0,7.0,4.0,0.0,0.0,4.0,4.0,0,0,0,0,0,0,1,1,0,41984.0,0,1,9.446952595936795,2.0,11.085714285714285,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3.748663101604278,15.0,3.126126126126126,0,1,0,1,1,0,1,1,0,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000,27000.0,6000.0,2000.0,2000.0,2000.0,500.0,500.0,2000.0,2000.0,2000.0,5000.0,0,2947,1842000,7600.0,119.0,478691.0,1507.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,0,0,0,9216.0,0,1,256.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,1,0,1,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
44000,10000.0,18000.0,5000.0,6000.0,3000.0,2000.0,2000.0,3000.0,2000.0,2000.0,2000.0,1,2478,1864300,8200.0,108.0,975913.0,1955.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,1,1,4096.0,1,1,12.0,3.2570754716981134,12.0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,1,1,1,0,1,1,1,0,0,1,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
18000,3000.0,2000.0,500.0,500.0,2000.0,2000.0,2000.0,2000.0,2000.0,500.0,500.0,1,2379,1717000,8100.0,59.0,438753.0,1224.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,1,1024.0,1,1,16.0,2.0,16.0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,1,1,1,1,0,0,0,6.444444444444445,0,5.0,62.0,0,62.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2000,3000.0,2000.0,2000.0,2000.0,2000.0,500.0,500.0,2000.0,500.0,500.0,500.0,1,3218,3570700,6100.0,54.0,365492.0,2984.0,26.0,5.0,17.0,26.0,26.0,9.0,4.0,3.0,9.0,9.0,0,0,0,0,0,1,1,1,0,10240.0,1,1,8.0,2.0,11.085714285714285,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,14.863636363636363,1.0,1,1,0,1,1,0,1,1,1,0,0,1,6.444444444444445,0,5.0,2.0,0,55.49201277955272,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2000,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1,3199,3570700,5300.0,5.0,72774.0,3026.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0,0,0,0,0,0,1,1,0,1176.0,0,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,1,1,1,0,1,1,0,0,6.444444444444445,0,5.0,18.0,1,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,11000.0,3000.0,2000.0,2000.0,2000.0,500.0,2000.0,2000.0,500.0,2000.0,500.0,1,2233,1545800,7800.0,106.0,442044.0,1150.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,1,0,0,0,0,0,600.0,1,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,3.748663101604278,14.863636363636363,3.126126126126126,0,1,0,1,1,0,1,1,0,1,0,0,6.444444444444445,0,5.0,8.0,0,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0,2415,850500,6500.0,13.0,438942.60714285716,2226.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,8192.0,0,1,2.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,14.863636363636363,3.126126126126126,0,0,0,1,1,0,1,0,0,0,0,0,6.444444444444445,0,5.0,32.0,0,32.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
5000,6000.0,8000.0,2000.0,2000.0,500.0,500.0,500.0,2000.0,500.0,500.0,500.0,1,2128,1139100,7000.0,92.0,517764.0,1105.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,0,1,1,4096.0,1,1,16.0,4.0,16.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,0,1,1,0,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
56000,103000.0,35000.0,29000.0,19000.0,11000.0,8000.0,8000.0,6000.0,5000.0,3000.0,2000.0,1,3229,3792300,8200.0,79.0,5417231.0,3026.0,134.0,11.0,79.0,134.0,134.0,28.0,5.0,4.0,28.0,28.0,0,0,0,0,0,0,0,0,0,3072.0,1,0,9.446952595936795,2.0,11.085714285714285,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.748663101604278,14.0,3.126126126126126,1,1,0,1,1,0,1,1,1,0,0,0,6.444444444444445,0,5.0,9.0,0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,3000.0,2000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1,2226,1545800,6900.0,8.0,439801.0,2163.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,1,0,312.0,1,1,8.0,8.0,11.085714285714285,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,1,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
24000,3000.0,5000.0,500.0,2000.0,2000.0,2000.0,500.0,2000.0,500.0,500.0,500.0,1,2842,2657500,8100.0,135.0,380699.0,2110.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,0,1,1,4096.0,1,1,8.0,3.2570754716981134,11.085714285714285,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1.0,14.863636363636363,5.0,1,1,0,1,1,1,1,1,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,2000.0,500.0,2000.0,500.0,2000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,1,2807,2617100,8000.0,70.0,30069.0,2347.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,1,0,4200.0,1,1,16.0,3.2570754716981134,11.085714285714285,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,0,0,0,0,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
2000,10000.0,5000.0,3000.0,2000.0,2000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,0,1777,31600,6300.0,37.0,1007988.0,1586.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,0,0,3145728.0,0,0,2.0,4.0,11.085714285714285,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.0,14.863636363636363,3.126126126126126,0,0,0,1,1,0,1,0,0,0,0,1,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,5000.0,3000.0,10000.0,2000.0,2000.0,500.0,2000.0,500.0,500.0,500.0,500.0,1,2450,1804500,8500.0,77.0,503093.0,2234.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,0,1,0,1024.0,1,1,16.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,16.0,1,16.0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
15000,15000.0,27000.0,10000.0,6000.0,6000.0,8000.0,5000.0,5000.0,5000.0,5000.0,5000.0,1,2485,1864300,8000.0,91.0,883301.0,1961.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,1,0,600.0,1,1,16.0,3.2570754716981134,16.0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,1,1,0,0,0,0,1,0,0,1,6.444444444444445,0,5.0,46.0,0,46.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3000,2000.0,500.0,500.0,500.0,2000.0,2000.0,500.0,500.0,500.0,500.0,500.0,0,2345,784400,7600.0,27.0,370537.0,1415.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,350.0,0,1,9.446952595936795,4.0,11.085714285714285,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,0,0,1,1,1,0,0,0,6.444444444444445,0,5.0,7.0,0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227000,215000.0,39000.0,31000.0,23000.0,13000.0,8000.0,15000.0,8000.0,8000.0,6000.0,3000.0,1,2506,1999100,8500.0,125.0,2408730.0,2162.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,1,1,1,1,4096.0,1,1,18.0,4.0,18.0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1
5000,5000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,2000.0,500.0,500.0,500.0,0,3227,2301100,6400.0,76.0,438942.60714285716,2528.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,0,0,1,1,0,4194304.0,0,1,16.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1.0,14.863636363636363,3.126126126126126,1,0,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,8000.0,2000.0,2000.0,2000.0,3000.0,500.0,500.0,500.0,500.0,500.0,500.0,0,2499,981000,6700.0,67.0,335300.0,1583.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,61440.0,0,1,12.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,0,0,1,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,3000.0,5000.0,2000.0,2000.0,2000.0,2000.0,2000.0,500.0,500.0,500.0,500.0,1,2100,1139100,8500.0,88.0,643979.0,1714.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,0,0,400.0,1,1,8.0,2.0,8.0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,112.0,0,112.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,3000.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1,2330,1648500,7900.0,58.0,438942.60714285716,2186.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,6144.0,1,1,8.0,4.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.0,14.863636363636363,3.126126126126126,0,0,0,1,1,0,1,0,0,1,0,0,6.444444444444445,0,5.0,52.0,0,52.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,2000.0,500.0,2000.0,500.0,500.0,500.0,500.0,500.0,2000.0,500.0,500.0,0,1904,192800,6500.0,51.0,16442.0,1297.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,574.0,0,0,8.0,2.0,11.085714285714285,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,0,0,0,0,1,0,0,1,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77000,85000.0,15000.0,10000.0,2852.1320495185696,2018.4397163120568,1751.4409221902017,1492.721979621543,1411.373707533235,1320.8841463414635,1190.6976744186047,1071.9874804381848,1,3605,4934700,8300.0,80.0,987149.0,2648.0,41.0,15.0,4.0,41.0,41.0,24.0,11.0,1.0,24.0,24.0,0,0,0,0,0,0,1,1,0,316.0,1,1,2.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,1,1,0,1,1,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15000,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0,2653,1231000,6800.0,95.0,438942.60714285716,2033.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,1,327.0,0,1,16.0,3.2570754716981134,11.085714285714285,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,0,1,1,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000.0,3000.0,2000.0,2000.0,500.0,2000.0,500.0,500.0,500.0,500.0,500.0,0,2477,918600,6400.0,35.0,204611.0,2100.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,1,2420.0,0,1,2.0,2.0,11.085714285714285,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.0,14.863636363636363,1.0,1,0,0,1,1,0,1,0,1,0,0,1,6.444444444444445,0,5.0,25.0,0,25.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,18000.0,2000.0,2000.0,2852.1320495185696,2018.4397163120568,1751.4409221902017,1492.721979621543,1411.373707533235,1320.8841463414635,1190.6976744186047,1071.9874804381848,1,3591,4934700,7700.0,53.0,467004.0,3382.0,13.0,6.0,1.0,13.0,13.0,9.0,4.0,0.0,9.0,9.0,0,0,0,0,0,0,1,1,0,152.0,1,1,9.446952595936795,3.2570754716981134,11.085714285714285,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,0,0,1,0,1,0,0,0,6.444444444444445,0,5.0,52.80523255813954,0,55.49201277955272,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15000,19000.0,5000.0,3000.0,3000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0,2142,396300,7200.0,35.0,924460.0,1952.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,1,1,0,2560.0,0,0,8.0,2.0,11.085714285714285,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.748663101604278,14.863636363636363,3.126126126126126,1,1,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,75.0,0,75.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5000,6000.0,2000.0,2000.0,2000.0,500.0,3000.0,2000.0,2000.0,2000.0,500.0,500.0,1,1640,322700,5100.0,50.0,25777.0,1300.0,29.660649819494584,8.602888086642599,10.425992779783394,29.660649819494584,29.660649819494584,15.974729241877256,6.025270758122744,3.55956678700361,15.974729241877256,15.974729241877256,0,0,0,0,0,0,0,1,0,216.0,1,1,8.0,2.0,11.085714285714285,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.748663101604278,14.863636363636363,3.126126126126126,1,0,0,1,1,0,1,0,1,0,0,0,6.444444444444445,0,5.0,30.0,0,55.49201277955272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
